기준 일자,정류소 명,정류소 번호,정류소아이디,권역,엑스좌표,위도,와이좌표,경도
2021-07-23,가정고등학교,42203,168000203,서구,171550.0303,126.6789964,445688.1365,37.51297893
2021-07-23,가정동성당,89102,168001102,서구,170122.7971,126.6628067,446837.3017,37.52328751
2021-07-23,가정동성당,89105,168001105,서구,170086.5559,126.6623954,446870.218,37.5235829
2021-07-23,가정동성당,42231,168000231,서구,171200.9747,126.6749957,447029.3649,37.5250523
2021-07-23,가정동주민센터,42250,168000250,서구,171428.3133,126.6775577,447280.1646,37.52731904
2021-07-23,가정동주유소,42233,168000233,서구,171366.3475,126.6768801,446681.1228,37.52191987
2021-07-23,가정동주유소,42234,168000234,서구,171379.1478,126.6770249,446679.143,37.52190243
2021-07-23,가정보금자리,89119,168001119,서구,170110.9531,126.6626533,447313.2236,37.52757508
2021-07-23,가정보금자리,89120,168001120,서구,170117.5979,126.6627243,447415.1402,37.52849354
2021-07-23,가정보금자리3블럭아파트,42974,168000974,서구,170183.6046,126.6634428,448109.5625,37.53475227
2021-07-23,가정보금자리3블럭아파트,42975,168000975,서구,170215.007,126.6638015,448025.7154,37.53399785
2021-07-23,가정보금자리3블럭아파트,89100,168001100,서구,170166.61,126.6632685,447668.92,37.53078163
2021-07-23,가정시티프라디움,89142,168001142,서구,170567.4753,126.6678146,447395.4081,37.52833025
2021-07-23,가정여자중학교,42041,168000041,서구,172125.9808,126.6856304,442537.3999,37.48460887
2021-07-23,가정여자중학교,42054,168000054,서구,172133.8773,126.6856962,443155.2323,37.4901757
2021-07-23,가정여자중학교,42053,168000053,서구,172128.3774,126.6856343,443146.5322,37.49009715
2021-07-23,가정여자중학교,42052,168000052,서구,172179.4269,126.6862128,443113.5457,37.48980148
2021-07-23,가정여중입구,89303,168001303,서구,172113.7368,126.6854823,442791.9112,37.48690161
2021-07-23,가정오거리,42252,168000252,서구,171387.3922,126.6770935,447311.5199,37.52760028
2021-07-23,가정오거리,42247,168000247,서구,171610.5796,126.679624,447165.8866,37.52629506
2021-07-23,가정오거리,42251,168000251,서구,171461.3005,126.6779306,447285.6264,37.52736928
2021-07-23,가정오거리,42248,168000248,서구,171602.8967,126.6795364,447183.5704,37.52645415
2021-07-23,가정중앙시장역,42219,168000219,서구,171345.6111,126.676663,446231.9575,37.51787233
2021-07-23,가정중앙시장역,42215,168000215,서구,171363.7572,126.6768682,446233.8284,37.51788975
2021-07-23,가정택지삼거리,89385,168001385,서구,,0,,0
2021-07-23,가정택지삼거리,89386,168001386,서구,,0,,0
2021-07-23,가정휴먼시아3단지,89186,168001186,서구,170323.5219,126.6650475,447575.0407,37.52994087
2021-07-23,가정휴먼시아3단지,89187,168001187,서구,170360.0005,126.6654592,447599.052,37.53015838
2021-07-23,가좌 진주아파트,42607,168000607,서구,171891.3783,126.6829234,443959.8524,37.49741785
2021-07-23,가좌2동행정복지센터,42076,168000076,서구,172023.5561,126.6844456,443238.6178,37.49092365
2021-07-23,가좌2동행정복지센터,42073,168000073,서구,172034.4173,126.6845693,443214.4423,37.49070616
2021-07-23,가좌3동행정복지센터,42075,168000075,서구,171647.7673,126.6801911,443377.766,37.49216587
2021-07-23,가좌4동행정복지센터,42062,168000062,서구,171982.4944,126.6839893,443027.5994,37.48902115
2021-07-23,가좌고등학교,42060,168000060,서구,171664.3228,126.6803868,443155.5463,37.49016422
2021-07-23,가좌고등학교,42543,168000543,서구,171721.4467,126.6810244,443372.1537,37.49211757
2021-07-23,가좌고등학교,42061,168000061,서구,171637.3052,126.680081,443163.529,37.49023531
2021-07-23,가좌공단,42945,168000945,서구,169016.2553,126.6504233,443661.2043,37.49463493
2021-07-23,가좌교회,42057,168000057,서구,171863.8283,126.6826488,442995.5379,37.48872867
2021-07-23,가좌교회,42055,168000055,서구,171820.0548,126.6821557,442948.7408,37.4883057
2021-07-23,가좌녹지공원,42030,168000030,서구,172171.5692,126.6861559,442271.4149,37.48221375
2021-07-23,가좌녹지공원,42029,168000029,서구,172208.363,126.6865716,442277.5373,37.48227003
2021-07-23,가좌농협,42067,168000067,서구,170874.8524,126.6714437,443569.4934,37.49386922
2021-07-23,가좌농협,42066,168000066,서구,170891.2017,126.6716291,443556.3288,37.49375112
2021-07-23,가좌동(기점),42796,168000796,서구,172444.9952,126.6891856,443913.8283,37.4970199
2021-07-23,가좌동차고,42939,168000939,서구,169094.4471,126.6513197,443370.6581,37.49201978
2021-07-23,가좌동차고지,42522,168000522,서구,168973.9698,126.6499569,443383.4427,37.49213093
2021-07-23,가좌두산위브104동앞,42090,168000090,서구,172251.4732,126.6870173,443381.5789,37.4922186
2021-07-23,가좌사거리,42044,168000044,서구,171676.2969,126.680537,442773.5438,37.48672279
2021-07-23,가좌사거리,42043,168000043,서구,171654.5113,126.6802913,442755.8876,37.48656304
2021-07-23,가좌수협,42545,168000545,서구,172049.7202,126.6847405,443262.8988,37.49114321
2021-07-23,가좌역,22026,112000026,코드정보 없음,192397.8146,126.9147326,452260.1616,37.57260077
2021-07-23,가좌역,22025,112000025,코드정보 없음,192496.0556,126.9158455,452178.7874,37.57186841
2021-07-23,가좌육교,42087,168000087,서구,171293.1417,126.6761558,444026.3675,37.4979987
2021-07-23,가좌육교,42088,168000088,서구,171286.0813,126.6760747,444058.6127,37.49828901
2021-07-23,가좌제일교회,42903,168000903,서구,171696.6778,126.6807119,444213.1096,37.4996937
2021-07-23,가좌진주아파트,42100,168000100,서구,171852.3369,126.6824909,443726.78,37.49531671
2021-07-23,가좌체육공원,42058,168000058,서구,171986.7454,126.6840402,442953.6753,37.48835524
2021-07-23,가좌초등학교,42069,168000069,서구,172059.471,126.6848551,443148.0449,37.49010869
2021-07-23,가좌초등학교,42070,168000070,서구,172083.2113,126.6851241,443135.464,37.48999606
2021-07-23,가좌테니스장,37457,163000457,미추홀구,171480.9518,126.6783812,441408.7217,37.4744199
2021-07-23,가좌테니스장,37454,163000454,미추홀구,171461.597,126.6781629,441396.3446,37.47430778
2021-07-23,가좌현대아파트,42130,168000130,서구,172113.6664,126.6854378,443942.0455,37.49726416
2021-07-23,가좌현대아파트,42133,168000133,서구,172123.3661,126.6855457,443988.86,37.49768625
2021-07-23,가좌홈플러스(쌍마아파트),42101,168000101,서구,170921.7104,126.6719514,444129.299,37.49891446
2021-07-23,가좌홈플러스(쌍마아파트),42103,168000103,서구,170902.0694,126.6717305,444098.0771,37.49863253
2021-07-23,가좌홈플러스(종점),42786,168000786,서구,170856.5567,126.671205,444370.8904,37.5010891
2021-07-23,가좌환경사업소,42631,168000631,서구,168786.2545,126.647807,444027.0753,37.49792361
2021-07-23,가좌환경사업소 북측,89341,168001341,서구,168501.3021,126.6445794,444147.9258,37.49900276
2021-07-23,가좌환경사업소북측,89342,168001342,서구,168498.5547,126.6445472,444174.1093,37.49923857
2021-07-23,가천대학교,38284,164000284,연수구,172191.6822,126.6866286,435778.6742,37.42371526
2021-07-23,가천대학교,38270,164000270,연수구,172329.129,126.6881914,435511.6005,37.42131306
2021-07-23,가천대학교(노인복지회관),38269,164000269,연수구,172348.1955,126.6884082,435474.5149,37.42097949
2021-07-23,가천의대,43897,169000897,강화군,155283.2181,126.4943908,455850.7259,37.60389361
2021-07-23,가천의대,43237,169000237,강화군,155229.4087,126.4938005,455539.6188,37.60108808
2021-07-23,가천인력개발원,38674,164000676,연수구,,0,,0
2021-07-23,가천인력개발원,38673,164000675,연수구,,0,,0
2021-07-23,가톨릭대,43156,169000156,강화군,151821.8098,126.4548044,461748.0891,37.65685024
2021-07-23,가톨릭대,43325,169000325,강화군,151811.4263,126.4546864,461754.3291,37.65690591
2021-07-23,가톨릭대학교,55198,210000198,코드정보 없음,182698.6587,126.805166,442702.7848,37.48635809
2021-07-23,가톨릭대학교,55199,210000199,코드정보 없음,182754.6495,126.8057989,442707.6228,37.48640274
2021-07-23,가현오일뱅크,42734,168000734,서구,168037.2234,126.6387675,457070.0605,37.61541159
2021-07-23,가현중학교,42722,168000722,서구,170670.4253,126.6690089,446653.9194,37.52165287
2021-07-23,가현초교앞(루에블리아파트),89242,168001242,서구,170544.6648,126.6675811,446782.5032,37.52280737
2021-07-23,가현초교앞(센트럴타운아파트),89243,168001243,서구,170564.0805,126.6678022,446745.6134,37.52247562
2021-07-23,각곡,43772,169000772,강화군,148617.1343,126.4175578,474927.2944,37.77541027
2021-07-23,각곡,43602,169000602,강화군,148617.5146,126.4175612,474939.3428,37.77551883
2021-07-23,간석2지구대,39535,165000535,남동구,174472.5718,126.7122542,439877.8187,37.46071422
2021-07-23,간석2지구대,39536,165000536,남동구,174472.9971,126.7122594,439867.3234,37.46061967
2021-07-23,간석3동경로당,39394,165000394,남동구,174724.0374,126.7150963,439883.8804,37.46077576
2021-07-23,간석4거리,39538,165000538,남동구,175071.0717,126.7190187,439883.1237,37.46077838
2021-07-23,간석4동새마을금고,39346,165000346,남동구,173383.5354,126.699938,440072.5623,37.46243808
2021-07-23,간석4동새마을금고,39343,165000343,남동구,173224.6591,126.6981442,440018.3998,37.46194548
2021-07-23,간석4동행정복지센터,39403,165000403,남동구,173255.2918,126.6984707,440560.8582,37.46683387
2021-07-23,간석4동행정복지센터,39412,165000412,남동구,173308.4315,126.6990712,440566.7474,37.46688847
2021-07-23,간석금호어울림아파트,39334,165000334,남동구,174123.1332,126.7083097,439732.9582,37.45939931
2021-07-23,간석남부역,37429,163000429,미추홀구,172918.7788,126.6946814,440165.4727,37.46326167
2021-07-23,간석남부역,37529,163000529,미추홀구,172887.8714,126.6943313,440185.3532,37.46343988
2021-07-23,간석남부역,37435,163000435,미추홀구,172878.2903,126.6942195,440279.4789,37.46428767
2021-07-23,간석래미안.자이,39333,165000333,남동구,174163.87,126.7087729,439652.3874,37.45867451
2021-07-23,간석사거리,39430,165000430,남동구,175197.9341,126.7204498,439968.302,37.46154925
2021-07-23,간석사거리,39413,165000413,남동구,175150.0923,126.7199131,439848.5727,37.46046921
2021-07-23,간석사거리,39414,165000414,남동구,175180.1194,126.7202526,439843.6853,37.46042599
2021-07-23,간석사거리(상인천중학교),39422,165000422,남동구,175067.3879,126.7189744,439962.2612,37.46149131
2021-07-23,간석사거리(상인천중학교),39426,165000426,남동구,175044.2861,126.7187115,440014.8254,37.46196428
2021-07-23,간석시장,39437,165000437,남동구,174617.9485,126.7138847,440244.8519,37.46402518
2021-07-23,간석시장,39436,165000436,남동구,174743.0837,126.7153005,440205.5413,37.46367442
2021-07-23,간석시장,39434,165000434,남동구,174711.2705,126.7149416,440185.8741,37.46349635
2021-07-23,간석역,39806,165000806,남동구,172847.6646,126.6938691,440396.5727,37.46534177
2021-07-23,간석역,39368,165000368,남동구,172890.3387,126.6943504,440424.5921,37.46559548
2021-07-23,간석역,39807,165000807,남동구,172828.3082,126.6936505,440390.7782,37.46528899
2021-07-23,간석역,39370,165000370,남동구,172879.2876,126.6942247,440444.5424,37.4657749
2021-07-23,간석역입구,39341,165000341,남동구,173132.1796,126.6970818,440485.2089,37.4661487
2021-07-23,간석역입구 간석주공,37428,163000428,미추홀구,173073.6129,126.6964222,440419.97,37.4655592
2021-07-23,간석오거리,39597,165000597,남동구,174115.5199,126.7081975,440474.3881,37.46607932
2021-07-23,간석오거리,39460,165000460,남동구,174117.5462,126.7082067,440865.4633,37.46960293
2021-07-23,간석오거리(교원공제조합),39444,165000444,남동구,174374.4546,126.711127,440399.5628,37.46541238
2021-07-23,간석오거리(인천웨딩홀),39423,165000423,남동구,174092.3397,126.7079396,440356.3344,37.46501502
2021-07-23,간석오거리(인천웨딩홀),39406,165000406,남동구,174130.8244,126.7083794,440222.3952,37.46380931
2021-07-23,간석오거리역(7번출구),39447,165000447,남동구,173964.1479,126.7064819,440602.5239,37.46722955
2021-07-23,간석오거리역(8번출구),39449,165000449,남동구,173970.8276,126.7065563,440635.3514,37.46752552
2021-07-23,간석오거리지하철입구,39869,165000869,남동구,174081.03,126.7077982,440743.19,37.46850024
2021-07-23,간석풍림아파트,92053,165001053,남동구,,0,,0
2021-07-23,간석한신더휴아파트맞은편,37447,163000447,미추홀구,172249.7127,126.6870971,440741.5869,37.46843253
2021-07-23,간석홈플러스,39404,165000404,남동구,172594.8053,126.6909829,441146.9563,37.47209518
2021-07-23,간재울초등학교,42347,168000347,서구,171045.1132,126.6730763,450983.5809,37.56067401
2021-07-23,간촌,43504,169000504,강화군,148935.8984,126.4224677,456506.5887,37.60947179
2021-07-23,간촌,43518,169000518,강화군,148910.8005,126.422183,456512.3381,37.60952219
2021-07-23,갈산대동아파트,40550,166000550,부평구,175536.9455,126.7240952,445566.5487,37.51199796
2021-07-23,갈산동아아파트,40567,166000567,부평구,176023.9795,126.7296055,445515.3836,37.51154978
2021-07-23,갈산동입구,40622,166000622,부평구,175308.9084,126.7214907,446317.4511,37.5187574
2021-07-23,갈산동천주교회,40652,166000652,부평구,176292.8453,126.7326198,446341.1667,37.51899693
2021-07-23,갈산동천주교회맞은편,40650,166000650,부평구,176262.582,126.7322778,446330.7993,37.51890275
2021-07-23,갈산두산아파트,40544,166000544,부평구,175718.2256,126.72615,445432.0716,37.51079114
2021-07-23,갈산리,80130,232000130,코드정보 없음,162008.4464,126.5699599,467152.2464,37.70601725
2021-07-23,갈산리,80129,232000129,코드정보 없음,161998.5226,126.5698486,467128.0021,37.70579841
2021-07-23,갈산마을,42464,168000464,서구,172060.33,126.6843732,456038.87,37.60625216
2021-07-23,갈산마을,42687,168000687,서구,172051.7799,126.6842769,456025.0273,37.60612718
2021-07-23,갈산사거리,80124,232000124,코드정보 없음,161070.3829,126.5592915,467730.471,37.71118729
2021-07-23,갈산사거리,80123,232000123,코드정보 없음,161050.264,126.559062,467755.7508,37.71141419
2021-07-23,갈산사거리,40634,166000634,부평구,175821.5105,126.7272897,446295.0983,37.51856961
2021-07-23,갈산사거리,40631,166000631,부평구,175794.9265,126.72699,446265.1663,37.51829923
2021-07-23,갈산새마을금고,40635,166000635,부평구,176022.1649,126.7295618,446223.2403,37.51792742
2021-07-23,갈산시장,40628,166000628,부평구,175737.5789,126.7263426,446225.3898,37.51793934
2021-07-23,갈산시장.갈산도서관,40629,166000629,부평구,175853.9544,126.7276593,446216.7843,37.51786486
2021-07-23,갈산역,40602,166000602,부평구,175408.0683,126.7226192,446111.2145,37.51690189
2021-07-23,갈산역,40601,166000601,부평구,175409.1098,126.7226318,446087.5301,37.51668853
2021-07-23,갈산역(1번출구),40604,166000604,부평구,175334.623,126.7217872,446149.6553,37.51724627
2021-07-23,갈산역(부평4공단)4번출구,40606,166000606,부평구,175298.5931,126.721379,446167.5499,37.51740653
2021-07-23,갈산주공1단지,40573,166000573,부평구,176133.6463,126.7308352,445841.616,37.51449194
2021-07-23,갈산주공1단지,40578,166000578,부평구,176118.8674,126.7306779,445538.6244,37.51176164
2021-07-23,갈산주공1단지105동,40813,166000813,부평구,176222.1105,126.7318361,445833.8598,37.51442434
2021-07-23,갈산주공2단지,40562,166000562,부평구,175772.8246,126.7267634,445557.8843,37.51192613
2021-07-23,갈산주공2단지,40577,166000577,부평구,175712.6395,126.7260781,445693.8637,37.5131497
2021-07-23,갈산초등학교,24010,114000010,코드정보 없음,188512.9154,126.8708555,445951.6615,37.51572131
2021-07-23,갈산초등학교,24011,114000011,코드정보 없음,188540.8897,126.8711717,445966.3103,37.51585365
2021-07-23,갈산태화아파트,40542,166000542,부평구,175498.2483,126.7236594,445508.7864,37.5114765
2021-07-23,갈산태화아파트,40666,166000666,부평구,176022.4318,126.7295488,446713.4859,37.52234447
2021-07-23,갈산태화아파트,40667,166000667,부평구,176040.4261,126.7297524,446712.6926,37.52233779
2021-07-23,갈산태화아파트,40664,166000664,부평구,176002.4501,126.7293234,446692.7468,37.5221571
