신우편번호,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,경도,위도,업종구분
21405.0,26361219,육미,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.708741750049,37.4848033290772,외식업
21307.0,26137863,마포순대국,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.700479725424,37.513320385024,외식업
21319.0,26506370,한우부추돌곱창,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.742653350682,37.5204264907811,외식업
21378.0,26507747,해피데이88문구,,D,소매,D08,사무/문구/컴퓨터,D08A01,사무/문구용품,G47612,문구용품 소매업,126.718166905343,37.5003045904943,소매업
21378.0,26031605,과일나라,,D,소매,D01,음/식료품소매,D01A13,청과물소매,G47214,과실 및 채소 소매업,126.719082409345,37.4996747906853,소매업
21302.0,20350717,본죽,청천로데오점,Q,음식,Q10,별식/퓨전요리,Q10A01,죽전문점,I56111,한식 음식점업,126.70370029967,37.5213478777596,외식업
21424.0,26527443,황태마을,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.724299528089,37.4855039632083,외식업
21362.0,26121383,떡보의하루,,Q,음식,Q08,제과제빵떡케익,Q08A03,떡전문,I56191,제과점업,126.708564905544,37.5062368907284,외식업
21391.0,26265605,시장포장마차,,Q,음식,Q09,유흥주점,Q09A02,소주방/포장마차,I56219,기타 주점업,126.72655879694,37.4962866599057,외식업
21426.0,26323475,와라와라,,Q,음식,Q09,유흥주점,Q09A02,소주방/포장마차,I56219,기타 주점업,126.732607160555,37.4850167199181,외식업
21302.0,26409849,차이윅,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,126.70370029967,37.5213478777596,외식업
21318.0,9048029,해와달주유소,,F,생활서비스,F16,주유소/충전소,F16A01,주유소,G47711,차량용 주유소 운영업,126.737125715419,37.518169000946,서비스업
21450.0,25081503,보람공조,,D,소매,D12,가전제품소매,D12A01,일반가전제품,G47320,가전제품 소매업,126.695069231712,37.4758410152443,소매업
21337.0,26530957,효진설비공사,,F,생활서비스,F15,주택수리,F15A01,주택수리종합,S95399,그외 기타 개인 및 가정용품 수리업,126.729843768695,37.5079813638664,서비스업
21438.0,26288013,씨앤씨헤어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.705370071451,37.4711698566793,서비스업
21420.0,26119634,또봉이통닭부개점,부개점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,126.739938607755,37.4860952928147,외식업
21395.0,26339340,요노래주점,,Q,음식,Q09,유흥주점,Q09A10,룸살롱/단란주점,I56211,일반유흥 주점업,126.725679742256,37.4927811783937,외식업
21369.0,26509497,한양장식,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.700358426114,37.5046601818367,서비스업
21351.0,26173596,믿음수산,,Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,126.734820107576,37.5046468991597,외식업
21377.0,26329049,와우떡볶이김밥,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,126.711414670252,37.5023124996887,외식업
21382.0,26492498,해오야,,Q,음식,Q05,닭/오리요리,Q05A02,닭갈비전문,I56111,한식 음식점업,126.705118604706,37.4916385335475,외식업
21391.0,26445041,크라운빅식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.726178026363,37.496733069955,외식업
21452.0,26455959,통나무,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.70031876451,37.4704025840414,외식업
21389.0,24887500,그린스토어,,D,소매,D12,가전제품소매,D12A01,일반가전제품,G47320,가전제품 소매업,126.719102448082,37.4918810936579,소매업
21305.0,26385777,장수손칼국시,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,126.702964482329,37.5174563782823,외식업
21358.0,26467536,토속녹두빈대떡,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.722317163408,37.5016470392631,외식업
21311.0,26529341,활어회세꼬시,,Q,음식,Q03,일식/수산물,Q03A01,횟집,I56111,한식 음식점업,126.70614142979,37.5175542979771,외식업
21313.0,23130452,백악과누래방,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,126.704199392059,37.5127665765435,서비스업
21307.0,26335038,왕노가리호프,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.699930012784,37.5137107867515,외식업
21405.0,26244340,소문난양푼동태당.찜,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.708248778982,37.4865098987413,외식업
21302.0,25984873,월비통상에비수,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.70370029967,37.5213478777596,소매업
21302.0,26293894,아이즈빌나이키,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.70370029967,37.5213478777596,소매업
21307.0,26255531,수풀림미용실,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.701449115494,37.5128625135715,서비스업
21395.0,26342284,요준코소주호프노래타운,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56211,일반유흥 주점업,126.725165658929,37.4917574658269,외식업
21363.0,21623506,김성현언어전문학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,126.712404506839,37.504602896905,서비스업
21390.0,26291306,아이큰숲어학원,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,126.724264212399,37.4982171377828,서비스업
21369.0,26462763,투다리,백마장점,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.702822829918,37.505381063789,외식업
21404.0,26387811,장가양다리구이,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,126.727046278721,37.4908857245456,외식업
21414.0,26029350,고향뚝배기,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.730901590988,37.4875843748066,외식업
21391.0,26338491,왕용물산,,D,소매,D01,음/식료품소매,D01A12,수산물소매,G47213,수산물 소매업,126.727123804598,37.4976442962837,소매업
21351.0,26501232,해나뷰티페이스,,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,,,126.732934921019,37.5051042373981,서비스업
21318.0,9072763,장성카센터,,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,126.737125715419,37.518169000946,서비스업
21404.0,26413237,참나무골,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.722241921922,37.4907978147457,외식업
21344.0,26337993,왕푸징,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,126.736128221494,37.5082289845608,외식업
21391.0,26263925,시장회센터,,Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,126.72655879694,37.4962866599057,외식업
21409.0,26044378,그린건강,,D,소매,D10,건강/미용식품,D10A04,건강식품판매,G47216,건강보조식품 소매업,126.717241118981,37.4863285637052,소매업
21391.0,24350946,부부상회,,D,소매,D06,가방/신발/액세서리,D06A07,양품점,G47419,"기타 섬유, 직물 및 의복액세서리 소매업",126.72606910997,37.4958218539429,소매업
21331.0,23135422,머리쟁이,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.730364205701,37.5119785201452,서비스업
21405.0,26333404,오구피자,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,126.708289848579,37.4854381209331,외식업
21311.0,26140397,먹거리장터,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.704837382507,37.5177382299781,외식업
21419.0,26505272,해물나라대박집,,Q,음식,Q03,일식/수산물,Q03A05,해물찜/탕전문,I56111,한식 음식점업,126.742616291844,37.4855471612147,외식업
21312.0,9033946,착한장어부평청천점,부평청천점,Q,음식,Q03,일식/수산물,Q03A07,민물장어전문,I56111,한식 음식점업,126.704238647959,37.5137671467944,외식업
21344.0,26132739,공무원복지롯데마트삼산점,롯데마트삼산점,D,소매,D03,종합소매점,D03A06,종합소매,G47190,그외 기타 종합 소매업,126.732039736475,37.5078788142897,소매업
21399.0,26195472,부킹노래클럽,,Q,음식,Q09,유흥주점,Q09A06,관광/유흥주점,I56211,일반유흥 주점업,126.730191017973,37.4921539838871,외식업
21337.0,9057402,부평감자탕,,Q,음식,Q01,한식,Q01A05,해장국/감자탕,I56111,한식 음식점업,126.728157133782,37.5080623273137,외식업
21320.0,9057412,부평농산11번상회,,D,소매,D01,음/식료품소매,D01A13,청과물소매,G47214,과실 및 채소 소매업,126.748987817097,37.5218092642476,소매업
21312.0,26424280,청천지업사,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.704477243253,37.5169774180396,서비스업
21314.0,26054560,김종민색소폰학원,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,126.710922797467,37.5223640022907,서비스업
21329.0,26455630,통큰장어,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.722539378446,37.5164803789691,외식업
21363.0,26407092,찐빵맨앤만두걸,,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,I56194,분식 및 김밥 전문점,126.712291881122,37.5039168872924,외식업
21305.0,26432651,청산골,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.703092152371,37.5159620771419,외식업
21344.0,26405866,차나무,,D,소매,D25,기타판매업,D25A23,통신판매,G47911,전자상거래업,126.733532098036,37.5072460839623,소매업
21320.0,9114842,부평농수산물센터,,D,소매,D01,음/식료품소매,D01A12,수산물소매,G47213,수산물 소매업,126.748987817097,37.5218092642476,소매업
21377.0,26152575,메가에듀보습학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,126.713901390592,37.5023936637046,서비스업
21313.0,9043664,트레비스,부평점,D,소매,D14,운동/경기용품소매,D14A01,운동/경기용품,G47631,운동 및 경기용품 소매업,126.708778819697,37.5115462825423,소매업
21453.0,9046916,함흥관,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.695182709208,37.471265028143,외식업
21351.0,26467559,통큰생오리,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.735508005013,37.5040956263644,외식업
21319.0,26311666,예림헤어아트,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.745385320862,37.5221134389966,서비스업
21304.0,26035242,광명세탁소,,F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,S96912,가정용 세탁업,126.703887565025,37.5203317743376,서비스업
21304.0,26007096,PC방,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,126.703706872495,37.5176987959438,서비스업
21405.0,9089386,PC방,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,126.711833956822,37.4904144693944,서비스업
21340.0,26280942,아름다운가게인천삼산점,인천삼산점,D,소매,D24,중고품소매/교환,D24A02,재활용/고물수집,G47869,기타 중고상품 소매업,126.732213847475,37.508952908872,소매업
21389.0,9089845,SBS방송미용학원,,R,학문/교육,R03,학원-자격/국가고시,R03A12,학원-미용,P85659,기타 기술 및 직업훈련학원,126.722251641879,37.4915547863576,서비스업
21419.0,26164465,미사리짬뽕,,Q,음식,Q02,중식,Q02A00,중국음식/중국집,I56112,중식 음식점업,126.743263563276,37.484707076374,외식업
21391.0,26199058,부산어묵,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,126.727103512844,37.4955086337367,외식업
21369.0,26433760,청산골,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.702944737048,37.5068330569249,외식업
21387.0,9092269,ZEDEN,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.719064911709,37.4927546867668,소매업
21404.0,26006801,SRSKFC부평역,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,126.723337286585,37.4895572235053,외식업
21439.0,26153907,모닝글로리,동암점,D,소매,D08,사무/문구/컴퓨터,D08A01,사무/문구용품,G47612,문구용품 소매업,126.70763842168,37.4694286649291,소매업
21394.0,26457628,투다리,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.723960178032,37.4921589248622,외식업
21312.0,26322757,오대산산채쭈꾸미,,Q,음식,Q03,일식/수산물,Q03A13,낙지/오징어,I56111,한식 음식점업,126.709591715263,37.5162314971126,외식업
21390.0,26363871,인더라인25,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,126.723014560277,37.497221511414,소매업
21312.0,26239235,선도식당,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.70474334058,37.5159801976193,외식업
21376.0,26286959,씽크빅문방구,,D,소매,D07,가정/주방/인테리어,D07A17,주방가구판매,G47520,가구 소매업,126.706087850123,37.5010018378987,소매업
21318.0,26051241,김경헤어짱,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.739754652962,37.523278885679,서비스업
21388.0,9058010,북촌순두부보쌈,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.721946625871,37.4941915083108,외식업
21378.0,26436324,천지다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.718144290926,37.5003043450818,외식업
21402.0,26285046,CU,부개무지개점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,126.740382484337,37.4892896856727,소매업
21302.0,26006357,SI부평아이즈빌점,부평아이즈빌점,D,소매,D06,가방/신발/액세서리,D06A01,신발소매,G47420,신발 소매업,126.70370029967,37.5213478777596,소매업
21404.0,26085231,달봉이,,Q,음식,Q04,분식,Q04A05,스낵,I56194,분식 및 김밥 전문점,126.723337286585,37.4895572235053,외식업
21330.0,26364099,인천전력관리처,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.731601367084,37.5170736162432,외식업
21377.0,9090187,SK네트웍스부평주유소,,F,생활서비스,F16,주유소/충전소,F16A01,주유소,G47711,차량용 주유소 운영업,126.714513998111,37.4989854308623,서비스업
21344.0,26054590,김사장조회장,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.734034886788,37.5076118861355,외식업
21391.0,26190779,병천순대,,Q,음식,Q10,별식/퓨전요리,Q10A05,순대전문점,I56111,한식 음식점업,126.726676412562,37.4980179074186,외식업
21320.0,9053706,아리따움삼산해피데이,,D,소매,D16,화장품소매,D16A01,화장품판매점,G47813,화장품 및 방향제 소매업,126.748987817097,37.5218092642476,소매업
21349.0,26509768,행복한미용실,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.739144481944,37.4983588880641,서비스업
21404.0,26099943,데일리걸,,D,소매,D06,가방/신발/액세서리,D06A01,신발소매,G47420,신발 소매업,126.723337286585,37.4895572235053,소매업
21393.0,26200225,부평수삼연쇄점,,D,소매,D10,건강/미용식품,D10A04,건강식품판매,G47216,건강보조식품 소매업,126.725378974537,37.4951746769752,소매업
21318.0,26497180,행복한밥상,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.737856330199,37.5211321856486,외식업
21352.0,26240870,선영아구찜감자탕,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.732388418145,37.5013050344071,외식업
21307.0,26199637,봉팔이치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,126.701449115494,37.5128625135715,외식업
21407.0,26374200,이웃사촌,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.722868062895,37.4878942528748,외식업
21330.0,26089402,대성파크장여관,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,126.727826949244,37.5175195745377,서비스업
21316.0,26501478,해란꽃방,,D,소매,D02,선물/팬시/기념품,D02A02,꽃집/꽃배달,G47851,화초 및 산식물 소매업,126.724816079115,37.5176312679834,소매업
21311.0,26120486,디에이치세차장,,F,생활서비스,F14,자동차/이륜차,F14A04,세차장,S95213,자동차 세차업,126.708137482766,37.5185672778448,서비스업
21409.0,26505564,할매왕냉면,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.716586870783,37.4888803873367,외식업
21379.0,9047478,혜창자동도어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.721176189011,37.5015716198186,서비스업
21398.0,26455731,토스트를굽는사람들,,Q,음식,Q07,패스트푸드,Q07A10,토스트전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",126.738596256493,37.49733486878,외식업
21352.0,26148465,명가식당,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.731339724482,37.5011225797179,외식업
21445.0,26100662,더스타일,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,126.702293318838,37.4719290121582,서비스업
21430.0,26054198,김서린프로헤어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.721646746554,37.4845832652433,서비스업
21321.0,26417155,짱아헤어,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.742670584987,37.5193995010079,서비스업
21344.0,26333331,오니기리와이규동,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,126.734034886788,37.5076118861355,외식업
21309.0,26407327,지짐이,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.703642912435,37.5128956238151,외식업
21427.0,26322084,올리비아,,D,소매,D05,의복의류,D05A03,여성의류전문점,,,126.736911860338,37.4858827635314,소매업
21416.0,9050437,한혜란음악학원,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,126.740240697027,37.4883060472263,서비스업
21408.0,26195008,부평바하피아노학원,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,126.719689649049,37.4886167152693,서비스업
21373.0,26362807,이지커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.703389590073,37.4915745166933,외식업
21304.0,26198098,부흥숯불갈비,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.704132685188,37.5185864743589,외식업
21318.0,26469907,페리카나,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,126.736541987433,37.5192439921698,외식업
21406.0,26006622,Q노래방,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,126.725652703239,37.4877170870509,서비스업
21311.0,26053014,김경숙헤어샵,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.704865747439,37.5193693979543,서비스업
21388.0,26006360,SM댄스아카데미,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,126.721039437897,37.498317420431,서비스업
21391.0,26196254,부여기름집,,D,소매,D01,음/식료품소매,D01A07,반찬가게,G47219,기타 식료품 소매업,126.7262231343,37.4954090405613,소매업
21328.0,26464089,페리카나,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,126.733234843033,37.514126762955,외식업
21390.0,26325142,오라,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,126.722901646057,37.4972112803847,외식업
21364.0,26239718,세림병원장례식장,,F,생활서비스,F18,장례/묘지,F18A01,장의사/관련서비스-종합,S96921,장례식장 및 장의관련 서비스업,126.719923233827,37.5067299567689,서비스업
21313.0,26234877,세맛치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,126.709260429427,37.5124796048975,외식업
21424.0,26055440,김밥천국,부평성모병원점,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,126.723748341637,37.4853358240701,외식업
21450.0,26976606,복화네,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.693906174633,37.4731611107851,외식업
21392.0,26790639,더드림,,D,소매,D16,화장품소매,D16A01,화장품판매점,G47813,화장품 및 방향제 소매업,126.727096802743,37.494571488775,소매업
21419.0,26370433,일신방아간,,F,생활서비스,F02,세탁/가사서비스,F02A04,방앗간/정미소,,,126.745044924102,37.4843385679644,서비스업
21318.0,9160835,씨채널,안경삼산점,D,소매,D18,사진/광학/정밀기기소매,D18A04,안경원,G47822,안경 소매업,126.738576189323,37.522049915615,소매업
21305.0,26287846,아뜨리움화장품,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.704042334564,37.5172699850754,서비스업
21390.0,26623290,가보카인테리어,,D,소매,D23,자동차/자동차용품,D23A07,자동차장식품판매,G45219,기타 자동차신품 부품 및 내장품 판매업,126.723764561331,37.4983378847324,소매업
21417.0,26811131,동성상사,,D,소매,D03,종합소매점,D03A04,생활용품판매,G47190,그외 기타 종합 소매업,126.753267656706,37.4828217867083,소매업
21405.0,26701728,김밥마을,,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,126.708042339551,37.4866788371068,외식업
21316.0,9166450,일번지노래방,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,126.726083960142,37.5189063900189,서비스업
21412.0,9161090,아가서점,,D,소매,D13,책/서적/도서,D13A01,서점,G47611,서적 및 잡지류 소매업,126.710734948636,37.4819868487943,소매업
21351.0,26797154,델라본한판치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,126.731362805129,37.5051053828989,외식업
21344.0,26814371,동양정통마사지,,N,관광/여가/오락,N05,요가/단전/마사지,N05A06,스포츠마사지,S96122,마사지업,126.734720688834,37.5071867402286,서비스업
21404.0,26833749,또바기,,D,소매,D06,가방/신발/액세서리,D06A05,액세서리판매,G47419,"기타 섬유, 직물 및 의복액세서리 소매업",126.723337286585,37.4895572235053,소매업
21406.0,26607654,O.K부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,126.728703469189,37.4878490707374,서비스업
21395.0,26758823,달봉불날개,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.725682365335,37.4919612678801,외식업
21377.0,26580735,59피자,,Q,음식,Q07,패스트푸드,Q07A01,피자전문,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",126.715027164375,37.5020364940865,외식업
21352.0,26640031,견출몰,,D,소매,D07,가정/주방/인테리어,D07A15,유리/페인트/철물건축자재,G47519,"페인트, 유리 및 기타 건설자재 소매업",126.732585936063,37.5030010919417,소매업
21394.0,26869737,마로니에호프,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.724071516938,37.4929260042639,외식업
21391.0,26689865,금마차,,Q,음식,Q09,유흥주점,Q09A06,관광/유흥주점,I56211,일반유흥 주점업,126.726558365947,37.4949801599281,외식업
21404.0,26541108,대아골프,부평점,D,소매,D14,운동/경기용품소매,D14A01,운동/경기용품,G47631,운동 및 경기용품 소매업,126.723337286585,37.4895572235053,소매업
21394.0,26613555,TG노래방,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,126.723605972824,37.4930381089903,서비스업
21305.0,26046346,금강알루미늄,,D,소매,D21,철물/난방/건설자재소매,D21A08,셔터/새시판매,G47511,철물 및 난방용구 소매업,126.702368344308,37.5159541266448,소매업
21380.0,26713667,꽃다지,,D,소매,D02,선물/팬시/기념품,D02A02,꽃집/꽃배달,G47851,화초 및 산식물 소매업,126.705857853432,37.4959805870339,소매업
21310.0,9180395,대웅유통,,D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,126.70728792334,37.5199455617951,소매업
21382.0,26559901,이스쿨경인총판,,D,소매,D08,사무/문구/컴퓨터,D08A01,사무/문구용품,G47612,문구용품 소매업,126.704967428855,37.4918801543824,소매업
21391.0,9168679,창조할인마트,,D,소매,D03,종합소매점,D03A02,수퍼마켓,G47121,슈퍼마켓,126.725385282373,37.4981301267412,소매업
21450.0,26813537,동암아울렛,,D,소매,D05,의복의류,D05A05,아동복판매,G47416,셔츠 및 기타 의복 소매업,126.695919552914,37.4737510007133,소매업
21404.0,26846887,랑스,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.723337286585,37.4895572235053,소매업
21391.0,26785749,대풍식품,,D,소매,D01,음/식료품소매,D01A01,식료품점,G47219,기타 식료품 소매업,126.726244166168,37.497499659536,소매업
21316.0,9174004,GS25갈산제일점,갈산제일점,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,126.726083960142,37.5189063900189,소매업
21338.0,26708825,까사미아,,D,소매,D15,가구소매,D15A01,일반가구소매,G47520,가구 소매업,126.725582950662,37.507791302237,소매업
21419.0,26090981,대성청과,,D,소매,D01,음/식료품소매,D01A13,청과물소매,G47214,과실 및 채소 소매업,126.743263563276,37.484707076374,소매업
21409.0,26770886,대박생선나라어스토리몰,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,126.717313691074,37.4873745484667,외식업
21395.0,26140282,마장동육회포차,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.72703081805,37.4931291272153,외식업
21390.0,26789562,대흥인테리어,,D,소매,D07,가정/주방/인테리어,D07A01,인테리어/욕실용품/커튼,G47599,그외 기타 분류안된 가정용품 소매업,126.723079792953,37.4973753918183,소매업
21453.0,26678997,궁중순대국소머리국밥,,Q,음식,Q10,별식/퓨전요리,Q10A05,순대전문점,I56111,한식 음식점업,126.69950640756,37.4690060551634,외식업
21325.0,26790764,더샵,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.742199313198,37.516475147441,소매업
21355.0,26797374,덕일유류사,,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,126.729321428393,37.5067683656278,서비스업
21342.0,9355120,김밥천국삼산점,삼산점,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,126.742983908838,37.5121855875979,외식업
21399.0,9178864,대성카인테리어,,F,생활서비스,F14,자동차/이륜차,F14A01,자동차정비/카센타,,,126.730315577166,37.4934798398119,서비스업
21406.0,26848554,렉스,,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,I56219,기타 주점업,126.725799978774,37.4877006550161,외식업
21400.0,26708616,김희현헤어클럽,,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,S96112,두발미용업,126.73109623553,37.4914518954094,서비스업
21393.0,26769127,대박어패럴,,D,소매,D05,의복의류,D05A01,일반의류,G47416,셔츠 및 기타 의복 소매업,126.723702205724,37.4960215619111,소매업
